pici_id	radius	function	mean	variance	skew	kurtosis
SPECTRUM-OV-009 BO	60	count	0.015038457123177591	0.014812301930531938	7.969407209534155	61.51145127137495
SPECTRUM-OV-054 LA-3	60	count	0.1500739280433711	0.752490137462195	11.39591699823609	183.23207432796247
SPECTRUM-OV-067 IO	60	count	0.9029917061611374	3.2146711444809752	3.762743747285018	23.001523468063468
SPECTRUM-OV-054 IO	60	count	1.0819559228650137	3.459536670233515	2.3008445848358012	6.400978528059381
SPECTRUM-OV-107 RA-3	60	count	0.6138676844783715	3.0199009867334845	3.3844286458030206	12.00776526618426
SPECTRUM-OV-045 LO	60	count	2.903338249095053	20.877772741332286	2.875027206772079	10.43399180395741
SPECTRUM-OV-068 IO	60	count	1.4772591857000994	7.492382557450379	3.218101454441475	15.012536673071903
SPECTRUM-OV-090 IO-3	60	count	1.0888888888888888	1.7000352733686066	1.8804390866173535	6.514360262860318
SPECTRUM-OV-083 LA-2	60	count	0.01342038447587958	0.013240277756399146	8.457370540226439	69.52711645469002
SPECTRUM-OV-003-1 IO	60	count	0.08369477911646586	0.12970201125788292	4.981922050415486	27.784639841028252
SPECTRUM-OV-009 LUQ	60	count	1.7472295514511873	6.850355121448611	3.362353725763519	21.911752351959223
SPECTRUM-OV-105 RUQ-2	60	count	6.377726750861079	27.64492296092618	0.8541757213674559	0.23446741883386135
SPECTRUM-OV-003-1 PP	60	count	0.2834673191191891	0.3974512422909254	2.4953212091865056	6.310863185506003
SPECTRUM-OV-031 LN	60	count	11.28735632183908	65.79098956268992	0.7223543600671192	0.17000622859477366
SPECTRUM-OV-110 PP-2	60	count	1.0702947845804989	1.4440382350975158	1.087938523282416	1.3867337814231648
SPECTRUM-OV-041 RO	60	count	0.48424068767908307	1.6526169735880656	3.6820861623930488	16.14734258075026
SPECTRUM-OV-105 IO-2	60	count	2.869714847590954	23.341432858707766	3.238925548149788	13.557228126170795
SPECTRUM-OV-003 RA	60	count	3.044791666666667	4.503202039930556	0.6804095946044743	-0.06412829571495449
SPECTRUM-OV-003 IO	60	count	0.13326021387441733	0.30031136168276207	4.974230698183473	27.472469915884034
SPECTRUM-OV-081 LA-3	60	count	0.09305331179321487	0.09473364982344239	3.3870091968986435	12.07655133197418
SPECTRUM-OV-107 IO-3	60	count	0.0	0.0	0.0	-3.0
SPECTRUM-OV-053 LFT	60	count	0.9818991097922849	3.7958147910081106	2.57808297610594	7.0765147886074615
SPECTRUM-OV-003 LUQ	60	count	0.4199561403508772	0.7556543840412434	2.5526210832239076	7.038290958736802
SPECTRUM-OV-082 BO	60	count	0.4787134659015081	1.7661623912733606	3.7002228818655554	15.899278267667011
SPECTRUM-OV-107 BO-3	60	count	0.0	0.0	0.0	-3.0
SPECTRUM-OV-042-1 IO	60	count	0.40179163901791637	0.615935741589019	2.5750993903905637	8.495556000105461
SPECTRUM-OV-014 CS	60	count	0.2391806116560877	0.5980147931151482	5.635111272572783	41.43569677901671
SPECTRUM-OV-077 LA	60	count	0.0	0.0	0.0	-3.0
SPECTRUM-OV-014-1 IO	60	intensity	0.3835514836795252	0.5434141307173833	3.218810143985954	11.400258124908943
SPECTRUM-OV-067 RA-2	60	intensity	0.24386510509440684	4.870200524277535	10.767147709447388	118.39241407781161
SPECTRUM-OV-003-1 LO	60	intensity	0.2760841640706127	0.4160278851282472	3.276950801345622	11.923200400872714
SPECTRUM-OV-053 RUQ	60	intensity	0.25526089452284145	0.3153706728190038	3.5262636187839282	15.31679024286332
SPECTRUM-OV-031 LA	60	intensity	0.0010596988842586368	0.00010208523695731963	11.024022045582766	127.85400987982757
SPECTRUM-OV-037 LO	60	intensity	0.00016216878200846135	8.217618517174877e-07	6.706455917443867	47.97617675924285
SPECTRUM-OV-036 IO	60	intensity	0.16299408396946566	0.160053195957367	5.5682587410509	41.664354964891835
SPECTRUM-OV-007 IO	60	intensity	0.5100565345308145	0.6716289554861014	2.683855211438668	7.9338656004526396
SPECTRUM-OV-007 RFT	60	intensity	0.44996403597122303	1.0282173939432793	4.665856177048478	29.959807348675184
SPECTRUM-OV-051 IO	60	intensity	0.010041557244874454	0.020264343939892432	23.542529724243746	587.2922278216491
SPECTRUM-OV-051 UT	60	intensity	0.0032142171717171714	0.00021486038120536172	5.678198630645418	35.091386322203775
SPECTRUM-OV-014-1 LO	60	intensity	0.19528344947735193	0.11062079045778753	2.2076636618509933	5.043622305571695
SPECTRUM-OV-050 RO	60	intensity	0.000948025449758666	1.2895712424100007e-05	4.9163800070741965	26.951004173008094
SPECTRUM-OV-049 RO	60	intensity	0.025328204456094364	0.007840266140288474	4.443938301133553	21.062016980284685
SPECTRUM-OV-036 PP	60	intensity	0.24722598667350076	0.3019372145579065	3.8983491816368794	20.836945651531288
SPECTRUM-OV-026 LFT	60	intensity	0.13344556040756914	0.05450010553705858	2.6085154236676136	7.8196192270552185
SPECTRUM-OV-077 IO-2	60	intensity	0.00010412903225806451	5.211958543184184e-07	7.8027595102163705	61.95917912756268
SPECTRUM-OV-042-1 RUQ-3	60	intensity	7.949409780775715e-05	3.7831812517595663e-07	9.237498986205493	95.33403112075601
SPECTRUM-OV-036 LO	60	intensity	0.10034558277654047	0.02893215500461583	2.8735340373155878	10.874031857081425
SPECTRUM-OV-065 RA	60	intensity	1.4728163992869874e-05	2.4856610597163836e-08	12.181940165220256	152.4901692210892
SPECTRUM-OV-067 BO	60	intensity	0.0	0.0	0.0	-3.0
SPECTRUM-OV-054 RA	60	intensity	0.006682832618025751	0.0004289914259208713	4.583531179240106	23.63916116489351
SPECTRUM-OV-007 LO	60	intensity	8.071546300268096	73.26221154910294	3.6467969060894885	22.06052450981339
SPECTRUM-OV-022 RA	60	intensity	0.001708108108108108	5.417366573199181e-05	5.134759841582762	28.55975420736098
SPECTRUM-OV-050 IO	60	intensity	0.043093403175642496	0.1084285762193727	10.780313229215203	123.7250254020242
SPECTRUM-OV-025 RFT	60	intensity	0.005759412484700122	0.0003327775692998686	3.930525430799593	16.424536160348733
SPECTRUM-OV-024 IO	60	intensity	0.009516515296367111	0.002310496732503112	8.122205988812368	81.35244351305023
SPECTRUM-OV-008 BO	60	intensity	5.238425592960979	64.71598454560743	3.602390879071896	17.631114920117128
SPECTRUM-OV-002 RA	60	intensity	0.0012617545511613307	0.0006000232500916695	32.50563737376652	1330.3539903396736
SPECTRUM-OV-052 IO	60	intensity	0.000356104232651886	6.9008387821099274e-06	7.837318302855869	62.034198307032526
SPECTRUM-OV-007 BO	60	intensity	3.6479129454131916	21.619717920717555	2.693433524057037	11.0315125757992
SPECTRUM-OV-052-1 IO-3	60	intensity	0.49478878600823045	0.40923924742568674	3.0940908584151092	11.979485803622074
SPECTRUM-OV-004 RA-2	60	intensity	0.004223269120732405	0.000501244888645293	8.254796362446426	83.05784806572855
SPECTRUM-OV-083 IO-3	60	intensity	0.0009816099071207431	2.7956311959282653e-05	6.299168747271769	41.41647835360162
SPECTRUM-OV-002 IO	60	intensity	0.024486106346483707	0.004830564680771832	3.7794265891237515	16.12287142165222
SPECTRUM-OV-009 LO	60	intensity	0.05084546752319771	0.017414008189663648	2.70672597656113	6.5699121927107615
SPECTRUM-OV-037 IO	60	intensity	8.054232319530964e-05	3.9060344351838444e-07	16.813954710130318	436.48881009283593
SPECTRUM-OV-007 ABD	60	intensity	1.8192413670229999	6.44732988221491	3.181119096274906	13.402624347638909
SPECTRUM-OV-028-1 IO	60	intensity	0.026793759750390018	0.013624498681808112	4.133248272926203	15.083761218016875
SPECTRUM-OV-082 RA	60	intensity	0.0002524740856639937	5.240870565776718e-06	9.294579147603068	84.49488318761125
SPECTRUM-OV-009 RO	60	intensity	0.005622703879651622	0.0007333493340983778	6.866371767950722	58.09223684074859
SPECTRUM-OV-085 IO-2	60	intensity	0.3669705289672544	3.1528668096856145	7.091427956871581	51.63874818406642
